case,station,model,mode,time,east_m,north_m,up_m,error_3d_m,ambiguities,integer_valid_ambiguities,wl_selected,wl_passed,l1_selected,l1_passed,newly_fixed,held_integer_rank
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:22:30,0.0451716,-0.176647,0.601436,0.628466306297768,12,12,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:23:00,0.0443217,-0.179271,0.607813,0.6352473120768715,12,12,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:23:30,0.0303871,-0.166864,0.582216,0.6064177116463617,12,10,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:24:00,0.0147467,-0.156334,0.5666,0.5879569242018415,12,10,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:24:30,0.00235801,-0.148552,0.555771,0.575286590627802,12,10,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:25:00,-0.0136327,-0.141368,0.552141,0.5701144146698012,12,10,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:25:30,-0.0038026,-0.150319,0.566175,0.5858023490502237,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:26:00,-0.00443739,-0.146419,0.550427,0.5695858989827717,12,10,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:26:30,0.00668524,-0.147898,0.536842,0.5568822530857467,12,10,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:27:00,0.0128269,-0.147223,0.525716,0.5460919828642515,12,12,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:27:30,0.0195883,-0.142316,0.500035,0.5202619980143562,12,12,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:28:00,0.0247016,-0.136809,0.472249,0.49228649130822183,12,12,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:28:30,0.0220294,-0.133992,0.461236,0.4808095238494762,12,12,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:29:00,0.017501,-0.132111,0.458832,0.47779326653480586,12,12,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:29:30,0.0146356,-0.133333,0.462647,0.48169921765076595,12,12,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_float,DYNG,UDUC,float,2024-07-17T00:30:00,0.0144822,-0.133583,0.457074,0.47641451854644395,12,12,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:03:00,-0.111905,1.00132,-2.02052,2.2578010412401266,14,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:03:30,0.337711,0.0164441,0.145249,0.36798967369589325,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:04:00,0.359243,-0.0992254,0.148116,0.4010480800479663,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:04:30,0.336983,-0.0477244,-0.0151505,0.34068269444544724,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:05:00,0.306326,-0.103764,0.0296016,0.32477506168817827,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:05:30,0.328162,-0.156108,0.05337,0.3672987378252204,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:06:00,0.362995,-0.181038,-0.0118572,0.4058087242295809,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:06:30,0.288751,-0.151947,0.0372894,0.32841365708867837,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:07:00,0.196371,-0.124944,0.106135,0.25580697997122753,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:07:30,0.150171,-0.121514,0.162018,0.25212459967444667,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:08:00,0.122297,-0.111265,0.153701,0.22574422215197448,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:08:30,0.145402,-0.135077,0.226165,0.30089557118375804,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:09:00,0.157969,-0.153525,0.288494,0.3629778486657278,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:09:30,0.135637,-0.156623,0.302435,0.3665993577776699,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:10:00,0.0916632,-0.154726,0.368606,0.41013736789792754,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:10:30,0.0817789,-0.16053,0.420642,0.45759956462961154,12,10,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:11:00,0.0874167,-0.158882,0.422033,0.45934412203912006,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:11:30,0.10809,-0.171987,0.453643,0.4970462229189555,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:12:00,0.135647,-0.193908,0.508794,0.5611343471121688,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:12:30,0.169942,-0.223061,0.558413,0.6248692436454206,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:13:00,0.206288,-0.235623,0.589152,0.6672128717111204,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:13:30,0.22994,-0.24864,0.625011,0.7108677818842263,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:14:00,0.246181,-0.262211,0.660285,0.7518882726223359,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:14:30,0.246396,-0.265526,0.676457,0.7673389852868157,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:15:00,0.247573,-0.271316,0.70448,0.7944789692528054,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:15:30,0.249309,-0.27368,0.724427,0.8135417618106645,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:16:00,0.24384,-0.276705,0.75789,0.8428646716555392,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:16:30,0.214856,-0.270821,0.778804,0.8520814428169411,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:17:00,0.146158,-0.240543,0.747892,0.7991029592468044,12,10,3,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:17:30,0.111034,-0.226138,0.730629,0.7728425970668282,12,10,3,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:18:00,0.0969096,-0.215098,0.707465,0.745764940447833,12,10,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:18:30,0.0749045,-0.196361,0.661742,0.6943131865413835,12,10,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:19:00,0.0483493,-0.179047,0.627536,0.6543675682026807,12,10,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:19:30,0.0387375,-0.164849,0.593369,0.6170596056040697,12,10,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:20:00,0.0290086,-0.157457,0.581892,0.6035167813631697,12,10,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:20:30,0.0327927,-0.164899,0.600607,0.6236952860358093,12,12,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:21:00,0.0235221,-0.151728,0.55449,0.5753553990990352,12,10,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:21:30,0.0357668,-0.16295,0.571264,0.5951256373054685,12,12,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:22:00,0.0439627,-0.171888,0.590427,0.6165081068925939,12,12,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:22:30,0.0451716,-0.176647,0.601436,0.628466306297768,12,12,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:23:00,0.0443217,-0.179271,0.607813,0.6352473120768715,12,12,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:23:30,0.0303871,-0.166864,0.582216,0.6064177116463617,12,10,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:24:00,0.0147467,-0.156334,0.5666,0.5879569242018415,12,10,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:24:30,0.00235801,-0.148552,0.555771,0.575286590627802,12,10,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:25:00,-0.0136327,-0.141368,0.552141,0.5701144146698012,12,10,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:25:30,-0.0038026,-0.150319,0.566175,0.5858023490502237,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:26:00,-0.00443739,-0.146419,0.550427,0.5695858989827717,12,10,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:26:30,0.00668524,-0.147898,0.536842,0.5568822530857467,12,10,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:27:00,0.0128269,-0.147223,0.525716,0.5460919828642515,12,12,5,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:27:30,0.0195883,-0.142316,0.500035,0.5202619980143562,12,12,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:28:00,0.0247016,-0.136809,0.472249,0.49228649130822183,12,12,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:28:30,0.0220294,-0.133992,0.461236,0.4808095238494762,12,12,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:29:00,0.017501,-0.132111,0.458832,0.47779326653480586,12,12,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:29:30,0.0146356,-0.133333,0.462647,0.48169921765076595,12,12,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:30:00,0.0144822,-0.133583,0.457074,0.47641451854644395,12,12,4,True,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:03:00,-0.111905,1.00132,-2.02052,2.2578010412401266,14,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:03:30,0.337711,0.0164441,0.145249,0.36798967369589325,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:04:00,0.359243,-0.0992254,0.148116,0.4010480800479663,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:04:30,0.336983,-0.0477244,-0.0151505,0.34068269444544724,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:05:00,0.306326,-0.103764,0.0296016,0.32477506168817827,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:05:30,0.328162,-0.156108,0.05337,0.3672987378252204,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:06:00,0.362995,-0.181038,-0.0118572,0.4058087242295809,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:06:30,0.288751,-0.151947,0.0372894,0.32841365708867837,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:07:00,0.196371,-0.124944,0.106135,0.25580697997122753,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:07:30,0.150171,-0.121514,0.162018,0.25212459967444667,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:08:00,0.122297,-0.111265,0.153701,0.22574422215197448,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:08:30,0.145402,-0.135077,0.226165,0.30089557118375804,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:09:00,0.157969,-0.153525,0.288494,0.3629778486657278,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:09:30,0.135637,-0.156623,0.302435,0.3665993577776699,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:10:00,0.0916632,-0.154726,0.368606,0.41013736789792754,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:10:30,0.0817789,-0.16053,0.420642,0.45759956462961154,12,10,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:11:00,0.0874167,-0.158882,0.422033,0.45934412203912006,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:11:30,0.10809,-0.171987,0.453643,0.4970462229189555,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:12:00,0.135647,-0.193908,0.508794,0.5611343471121688,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:12:30,0.169942,-0.223061,0.558413,0.6248692436454206,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:13:00,0.206288,-0.235623,0.589152,0.6672128717111204,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:13:30,0.22994,-0.24864,0.625011,0.7108677818842263,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:14:00,0.246181,-0.262211,0.660285,0.7518882726223359,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:14:30,0.246396,-0.265526,0.676457,0.7673389852868157,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:15:00,0.247573,-0.271316,0.70448,0.7944789692528054,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:15:30,0.249309,-0.27368,0.724427,0.8135417618106645,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:16:00,0.24384,-0.276705,0.75789,0.8428646716555392,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:16:30,0.214856,-0.270821,0.778804,0.8520814428169411,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:17:00,0.176094,-0.238289,0.704016,0.7638254202453594,12,10,3,True,0,False,3,3
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:03:00,-0.111905,1.00132,-2.02052,2.2578010412401266,14,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:03:30,0.337711,0.0164441,0.145249,0.36798967369589325,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:04:00,0.359243,-0.0992254,0.148116,0.4010480800479663,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:04:30,0.336983,-0.0477244,-0.0151505,0.34068269444544724,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:05:00,0.306326,-0.103764,0.0296016,0.32477506168817827,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:05:30,0.328162,-0.156108,0.05337,0.3672987378252204,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:06:00,0.362995,-0.181038,-0.0118572,0.4058087242295809,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:06:30,0.288751,-0.151947,0.0372894,0.32841365708867837,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:07:00,0.196371,-0.124944,0.106135,0.25580697997122753,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:07:30,0.150171,-0.121514,0.162018,0.25212459967444667,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:08:00,0.122297,-0.111265,0.153701,0.22574422215197448,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:08:30,0.145402,-0.135077,0.226165,0.30089557118375804,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:09:00,0.157969,-0.153525,0.288494,0.3629778486657278,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:09:30,0.135637,-0.156623,0.302435,0.3665993577776699,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_shadow,DYNG,UDUC,ils_shadow,2024-07-17T00:10:00,0.0916632,-0.154726,0.368606,0.41013736789792754,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:03:00,-0.111905,1.00132,-2.02052,2.2578010412401266,14,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:03:30,0.337711,0.0164441,0.145249,0.36798967369589325,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:04:00,0.359243,-0.0992254,0.148116,0.4010480800479663,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:04:30,0.336983,-0.0477244,-0.0151505,0.34068269444544724,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:05:00,0.306326,-0.103764,0.0296016,0.32477506168817827,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:05:30,0.328162,-0.156108,0.05337,0.3672987378252204,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:06:00,0.362995,-0.181038,-0.0118572,0.4058087242295809,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:06:30,0.288751,-0.151947,0.0372894,0.32841365708867837,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:07:00,0.196371,-0.124944,0.106135,0.25580697997122753,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:07:30,0.150171,-0.121514,0.162018,0.25212459967444667,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:08:00,0.122297,-0.111265,0.153701,0.22574422215197448,10,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:08:30,0.145402,-0.135077,0.226165,0.30089557118375804,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:09:00,0.157969,-0.153525,0.288494,0.3629778486657278,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:09:30,0.135637,-0.156623,0.302435,0.3665993577776699,12,0,0,False,0,False,0,0
r48u_20260914_DYNG_UDUC_ils_feedback,DYNG,UDUC,ils_feedback,2024-07-17T00:10:00,0.0916632,-0.154726,0.368606,0.41013736789792754,12,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:03:00,-0.0392667,-0.293371,-1.4896,1.5187220210986243,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:03:30,0.207544,0.228352,-0.645669,0.7156169404094624,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:04:00,0.356006,0.519675,-0.339298,0.7154896997616388,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:04:30,0.309878,0.592088,-0.381774,0.7696388514777563,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:05:00,0.219656,0.220964,-0.499436,0.5886511409383319,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:05:30,0.231231,0.112779,-0.525877,0.5854344517800434,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:06:00,0.2496,-0.0293593,-0.27004,0.3688952833752283,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:06:30,0.255949,-0.0324479,0.0182877,0.2586449241464058,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:07:00,0.177753,-0.0353951,0.111235,0.21265504305802388,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:07:30,0.137599,-0.01934,0.065352,0.1535526108700207,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:08:00,0.0607634,0.0119285,0.0966322,0.11477047516086182,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:08:30,-0.0233409,0.018096,0.116279,0.11997111598134777,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:09:00,-0.0647722,0.0228617,0.0990127,0.12050564294264397,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:09:30,-0.0924087,0.0270814,0.105613,0.142922621829611,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:10:00,-0.118997,0.0102716,0.0972823,0.15404427178201077,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:10:30,-0.104266,-0.00854583,0.0719323,0.12695938622125935,16,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:11:00,-0.0790868,-0.0206203,0.0852987,0.11813461358983658,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:11:30,-0.0486074,-0.0436655,0.0934502,0.11402760676717723,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float,NICO,UDUC,float,2024-07-17T00:12:00,0.00405461,-0.06353,0.112806,0.12952873966132805,18,0,0,False,0,False,0,0
